# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	676068	677186	+	WP_013100165.1	WP_013100165.1		radical SAM protein		9131764	METIN_RS03750	1119	372	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	677191	678126	+						9131765	METIN_RS03755	936		old_locus_tag=Metin_0753
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	677191	678126	+	WP_083771772.1	WP_083771772.1		archaeosine biosynthesis radical SAM protein RaSEA		9131765	METIN_RS03755	936	311	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	678107	679225	-					larC	9131766	METIN_RS03760	1119		old_locus_tag=Metin_0754
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	678107	679225	-	WP_013100167.1	WP_013100167.1		nickel pincer cofactor biosynthesis protein LarC	larC	9131766	METIN_RS03760	1119	372	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	679227	680168	-						9131767	METIN_RS03765	942		old_locus_tag=Metin_0755
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	679227	680168	-	WP_013100168.1	WP_013100168.1		threonylcarbamoyl-AMP synthase		9131767	METIN_RS03765	942	313	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	680248	680625	+						9131768	METIN_RS03770	378		old_locus_tag=Metin_0756
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	680248	680625	+	WP_013100169.1	WP_013100169.1		DUF5518 domain-containing protein		9131768	METIN_RS03770	378	125	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	680729	681274	+						9131769	METIN_RS03775	546		old_locus_tag=Metin_0757
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	680729	681274	+	WP_013100170.1	WP_013100170.1		XTP/dITP diphosphatase		9131769	METIN_RS03775	546	181	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	681271	682881	-						9131770	METIN_RS03780	1611		old_locus_tag=Metin_0758
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	681271	682881	-	WP_013100171.1	WP_013100171.1		DUF128 domain-containing protein		9131770	METIN_RS03780	1611	536	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	682872	683954	-						9131771	METIN_RS03785	1083		old_locus_tag=Metin_0759
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	682872	683954	-	WP_013100172.1	WP_013100172.1		amino acid permease		9131771	METIN_RS03785	1083	360	
gene	tRNA	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	684046	684156	+						9131772	METIN_RS03790	111		old_locus_tag=Metin_R0015
tRNA		GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	684046	684156	+				tRNA-Trp		9131772	METIN_RS03790	78		anticodon=CCA
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	684180	684677	+						9131773	METIN_RS03795	498		old_locus_tag=Metin_0760
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	684180	684677	+	WP_013100173.1	WP_013100173.1		SIS domain-containing protein		9131773	METIN_RS03795	498	165	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	684685	685653	+					ala	9131774	METIN_RS03800	969		old_locus_tag=Metin_0761
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	684685	685653	+	WP_013100174.1	WP_013100174.1		alanine dehydrogenase	ala	9131774	METIN_RS03800	969	322	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	685701	686033	+						9131775	METIN_RS03805	333		old_locus_tag=Metin_0762
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	685701	686033	+	WP_013100175.1	WP_013100175.1		hypothetical protein		9131775	METIN_RS03805	333	110	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686054	686230	+						43321593	METIN_RS07655	177		
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686054	686230	+	WP_157198815.1	WP_157198815.1		hypothetical protein		43321593	METIN_RS07655	177	58	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686202	686393	+						43321594	METIN_RS07660	192		
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686202	686393	+	WP_157198816.1	WP_157198816.1		hypothetical protein		43321594	METIN_RS07660	192	63	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686362	686547	+						24892367	METIN_RS03810	186		
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686362	686547	+	WP_048203358.1	WP_048203358.1		hypothetical protein		24892367	METIN_RS03810	186	61	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686592	687278	+						9131777	METIN_RS03815	687		old_locus_tag=Metin_0764
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	686592	687278	+	WP_013100176.1	WP_013100176.1		hypothetical protein		9131777	METIN_RS03815	687	228	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	687244	688110	+					cofF	9131778	METIN_RS03820	867		old_locus_tag=Metin_0765
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	687244	688110	+	WP_048203359.1	WP_048203359.1		coenzyme gamma-F420-2:alpha-L-glutamate ligase	cofF	9131778	METIN_RS03820	867	288	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	688107	688655	-						9131779	METIN_RS03825	549		old_locus_tag=Metin_0766
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	688107	688655	-	WP_013100178.1	WP_013100178.1		methanogenesis marker 17 protein		9131779	METIN_RS03825	549	182	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	688664	689749	-						9131780	METIN_RS03830	1086		old_locus_tag=Metin_0767
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	688664	689749	-	WP_013100179.1	WP_013100179.1		formate--phosphoribosylaminoimidazolecarboxamide ligase		9131780	METIN_RS03830	1086	361	
gene	tRNA	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	689774	689848	-						9131781	METIN_RS03835	75		old_locus_tag=Metin_R0016
tRNA		GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	689774	689848	-				tRNA-Arg		9131781	METIN_RS03835	75		anticodon=GCG
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	689861	690565	-						9131782	METIN_RS03840	705		old_locus_tag=Metin_0768
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	689861	690565	-	WP_013100180.1	WP_013100180.1		(5-formylfuran-3-yl)methyl phosphate synthase		9131782	METIN_RS03840	705	234	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	690769	693303	+						9131783	METIN_RS03845	2535		old_locus_tag=Metin_0769
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	690769	693303	+	WP_013100181.1	WP_013100181.1		metallophosphoesterase		9131783	METIN_RS03845	2535	844	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	693367	694728	+						69064459	METIN_RS07760	1362		old_locus_tag=Metin_0770
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	693367	694728	+	WP_013100182.1	WP_013100182.1		S-layer protein		69064459	METIN_RS07760	1362	453	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	694914	695606	+					mobB	9131785	METIN_RS03855	693		old_locus_tag=Metin_0771
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	694914	695606	+	WP_013100183.1	WP_013100183.1		molybdopterin-guanine dinucleotide biosynthesis protein B	mobB	9131785	METIN_RS03855	693	230	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	695614	696078	+						9131786	METIN_RS03860	465		old_locus_tag=Metin_0772
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	695614	696078	+	WP_013100184.1	WP_013100184.1		chemotaxis protein CheW		9131786	METIN_RS03860	465	154	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	696204	697265	+						9131787	METIN_RS03865	1062		old_locus_tag=Metin_0773
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	696204	697265	+	WP_048203538.1	WP_048203538.1		chemotaxis response regulator protein-glutamate methylesterase		9131787	METIN_RS03865	1062	353	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	697274	700171	+						9131788	METIN_RS03870	2898		old_locus_tag=Metin_0774
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	697274	700171	+	WP_048203362.1	WP_048203362.1		chemotaxis protein CheA		9131788	METIN_RS03870	2898	965	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	700185	700373	-						9131789	METIN_RS03875	189		old_locus_tag=Metin_0775
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	700185	700373	-	WP_013100187.1	WP_013100187.1		30S ribosomal protein S27e		9131789	METIN_RS03875	189	62	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	700395	700682	-						9131790	METIN_RS03880	288		old_locus_tag=Metin_0776
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	700395	700682	-	WP_013100188.1	WP_013100188.1		50S ribosomal protein L44e		9131790	METIN_RS03880	288	95	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	700679	701134	-						9131791	METIN_RS03885	456		old_locus_tag=Metin_0777
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	700679	701134	-	WP_232156300.1	WP_232156300.1		hypothetical protein		9131791	METIN_RS03885	456	151	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	701134	701877	-						9131792	METIN_RS03890	744		old_locus_tag=Metin_0778
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	701134	701877	-	WP_013100190.1	WP_013100190.1		DNA polymerase sliding clamp		9131792	METIN_RS03890	744	247	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	702033	703142	+						9131793	METIN_RS03895	1110		old_locus_tag=Metin_0779
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	702033	703142	+	WP_013100191.1	WP_013100191.1		DNA primase		9131793	METIN_RS03895	1110	369	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	703129	703425	+						9131794	METIN_RS03900	297		old_locus_tag=Metin_0780
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	703129	703425	+	WP_013100192.1	WP_013100192.1		UPF0058 family protein		9131794	METIN_RS03900	297	98	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	703422	704288	+					hisG	9131795	METIN_RS03905	867		old_locus_tag=Metin_0781
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	703422	704288	+	WP_013100193.1	WP_013100193.1		ATP phosphoribosyltransferase	hisG	9131795	METIN_RS03905	867	288	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	704301	705359	+						9131796	METIN_RS03910	1059		old_locus_tag=Metin_0782
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	704301	705359	+	WP_013100194.1	WP_013100194.1		DUF362 domain-containing protein		9131796	METIN_RS03910	1059	352	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	705356	705817	+						9131797	METIN_RS03915	462		old_locus_tag=Metin_0783
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	705356	705817	+	WP_013100195.1	WP_013100195.1		methanogenesis marker 6 protein		9131797	METIN_RS03915	462	153	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	705810	706160	+						9131798	METIN_RS03920	351		old_locus_tag=Metin_0784
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	705810	706160	+	WP_013100196.1	WP_013100196.1		Holliday junction DNA helicase		9131798	METIN_RS03920	351	116	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	706160	706399	+						9131799	METIN_RS03925	240		old_locus_tag=Metin_0785
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	706160	706399	+	WP_048203364.1	WP_048203364.1		hypothetical protein		9131799	METIN_RS03925	240	79	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	706402	706677	+						9131800	METIN_RS03930	276		old_locus_tag=Metin_0786
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	706402	706677	+	WP_013100198.1	WP_013100198.1		DUF5379 domain-containing protein		9131800	METIN_RS03930	276	91	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	706677	707378	+						9131801	METIN_RS03935	702		old_locus_tag=Metin_0787
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	706677	707378	+	WP_013100199.1	WP_013100199.1		A24 family peptidase		9131801	METIN_RS03935	702	233	
gene	pseudogene	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	707395	707689	+						9131802	METIN_RS03940	295		pseudo;old_locus_tag=Metin_0788
CDS	without_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	707395	707689	+				nucleotidyltransferase family protein		9131802	METIN_RS03940	295		pseudo
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	707759	708712	+						9131803	METIN_RS03945	954		old_locus_tag=Metin_0789
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	707759	708712	+	WP_013100200.1	WP_013100200.1		polyprenyl synthetase family protein		9131803	METIN_RS03945	954	317	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	708724	709197	+						9131804	METIN_RS03950	474		old_locus_tag=Metin_0790
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	708724	709197	+	WP_013100201.1	WP_013100201.1		DUF2118 domain-containing protein		9131804	METIN_RS03950	474	157	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	709201	709617	-					nikR	9131805	METIN_RS03955	417		old_locus_tag=Metin_0791
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	709201	709617	-	WP_232156314.1	WP_232156314.1		nickel-responsive transcriptional regulator NikR	nikR	9131805	METIN_RS03955	417	138	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	709763	711568	-						9131806	METIN_RS03960	1806		old_locus_tag=Metin_0792
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	709763	711568	-	WP_013100203.1	WP_013100203.1		hypothetical protein		9131806	METIN_RS03960	1806	601	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	711649	712995	-						9131807	METIN_RS03965	1347		old_locus_tag=Metin_0793
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	711649	712995	-	WP_013100204.1	WP_013100204.1		signal recognition particle protein Srp54		9131807	METIN_RS03965	1347	448	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	713102	713542	+						9131808	METIN_RS03970	441		old_locus_tag=Metin_0794
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	713102	713542	+	WP_232156301.1	WP_232156301.1		NADH-quinone oxidoreductase subunit B family protein		9131808	METIN_RS03970	441	146	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	713539	713841	+						9131809	METIN_RS03975	303		old_locus_tag=Metin_0795
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	713539	713841	+	WP_013100206.1	WP_013100206.1		divalent-cation tolerance protein CutA		9131809	METIN_RS03975	303	100	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	713838	714785	+						9131810	METIN_RS03980	948		old_locus_tag=Metin_0796
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	713838	714785	+	WP_013100207.1	WP_013100207.1		NADH-quinone oxidoreductase subunit H		9131810	METIN_RS03980	948	315	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	714859	715470	+						9131811	METIN_RS03985	612		old_locus_tag=Metin_0797
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	714859	715470	+	WP_013100208.1	WP_013100208.1		TIGR00296 family protein		9131811	METIN_RS03985	612	203	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	715481	715765	-						9131812	METIN_RS03990	285		old_locus_tag=Metin_0798
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	715481	715765	-	WP_013100209.1	WP_013100209.1		HesB-like protein		9131812	METIN_RS03990	285	94	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	716853	717074	-						9131813	METIN_RS03995	222		old_locus_tag=Metin_0799
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	716853	717074	-	WP_048203370.1	WP_048203370.1		RNA chaperone Hfq		9131813	METIN_RS03995	222	73	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	717139	719910	-						9131814	METIN_RS04000	2772		old_locus_tag=Metin_0800
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	717139	719910	-	WP_232156316.1	WP_232156316.1		intein-containing RctB family protein		9131814	METIN_RS04000	2772	923	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	719991	721688	-						9131815	METIN_RS04005	1698		old_locus_tag=Metin_0801
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	719991	721688	-	WP_013100212.1	WP_013100212.1		ATP-dependent DNA ligase		9131815	METIN_RS04005	1698	565	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	721690	722466	-					minD	9131816	METIN_RS04010	777		old_locus_tag=Metin_0802
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	721690	722466	-	WP_013100213.1	WP_013100213.1		cell division ATPase MinD	minD	9131816	METIN_RS04010	777	258	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	722629	724251	+						9131817	METIN_RS04015	1623		old_locus_tag=Metin_0803
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	722629	724251	+	WP_013100214.1	WP_013100214.1		TCP-1/cpn60 chaperonin family protein		9131817	METIN_RS04015	1623	540	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	724286	725032	-					cobS	9131818	METIN_RS04020	747		old_locus_tag=Metin_0804
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	724286	725032	-	WP_013100215.1	WP_013100215.1		adenosylcobinamide-GDP ribazoletransferase	cobS	9131818	METIN_RS04020	747	248	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	725029	725715	-						9131819	METIN_RS04025	687		old_locus_tag=Metin_0805
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	725029	725715	-	WP_013100216.1	WP_013100216.1		TIGR02253 family HAD-type hydrolase		9131819	METIN_RS04025	687	228	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	725712	725987	-						9131820	METIN_RS04030	276		old_locus_tag=Metin_0806
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	725712	725987	-	WP_013100217.1	WP_013100217.1		energy-converting hydrogenase B subunit EhbP		9131820	METIN_RS04030	276	91	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	726070	727584	+						9131821	METIN_RS04035	1515		old_locus_tag=Metin_0807
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	726070	727584	+	WP_013100218.1	WP_013100218.1		TrmB family transcriptional regulator		9131821	METIN_RS04035	1515	504	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	727576	728097	-						9131822	METIN_RS04040	522		old_locus_tag=Metin_0808
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	727576	728097	-	WP_013100219.1	WP_013100219.1		TIGR00288 family NYN domain-containing protein		9131822	METIN_RS04040	522	173	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	728229	728537	+						9131823	METIN_RS04045	309		old_locus_tag=Metin_0809
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	728229	728537	+	WP_013100220.1	WP_013100220.1		hypothetical protein		9131823	METIN_RS04045	309	102	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	728547	730811	+						9131824	METIN_RS04050	2265		old_locus_tag=Metin_0810
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	728547	730811	+	WP_013100221.1	WP_013100221.1		methyl-accepting chemotaxis protein		9131824	METIN_RS04050	2265	754	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	730801	731274	-						9131825	METIN_RS04055	474		old_locus_tag=Metin_0811
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	730801	731274	-	WP_013100222.1	WP_013100222.1		hypothetical protein		9131825	METIN_RS04055	474	157	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	731280	732431	-						9131826	METIN_RS04060	1152		old_locus_tag=Metin_0812
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	731280	732431	-	WP_013100223.1	WP_013100223.1		DNA double-strand break repair nuclease NurA		9131826	METIN_RS04060	1152	383	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	732428	735049	-						9131827	METIN_RS04065	2622		old_locus_tag=Metin_0813
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	732428	735049	-	WP_013100224.1	WP_013100224.1		DNA double-strand break repair ATPase Rad50		9131827	METIN_RS04065	2622	873	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	735071	736264	-						9131828	METIN_RS04070	1194		old_locus_tag=Metin_0814
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	735071	736264	-	WP_013100225.1	WP_013100225.1		exonuclease SbcCD subunit D		9131828	METIN_RS04070	1194	397	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	736254	737897	-						9131829	METIN_RS04075	1644		old_locus_tag=Metin_0815
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	736254	737897	-	WP_013100226.1	WP_013100226.1		ATP-binding protein		9131829	METIN_RS04075	1644	547	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	737908	739794	-					gatE	9131830	METIN_RS04080	1887		old_locus_tag=Metin_0816
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	737908	739794	-	WP_013100227.1	WP_013100227.1		Glu-tRNA(Gln) amidotransferase subunit GatE	gatE	9131830	METIN_RS04080	1887	628	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	739880	740446	+						9131831	METIN_RS04085	567		old_locus_tag=Metin_0817
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	739880	740446	+	WP_157198818.1	WP_157198818.1		TATA-box-binding protein		9131831	METIN_RS04085	567	188	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	740424	741008	+					hisH	9131832	METIN_RS04090	585		old_locus_tag=Metin_0818
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	740424	741008	+	WP_013100229.1	WP_013100229.1		imidazole glycerol phosphate synthase subunit HisH	hisH	9131832	METIN_RS04090	585	194	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	741018	741416	+						9131833	METIN_RS04095	399		old_locus_tag=Metin_0819
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	741018	741416	+	WP_013100230.1	WP_013100230.1		secondary thiamine-phosphate synthase enzyme YjbQ		9131833	METIN_RS04095	399	132	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	741419	742003	+						9131834	METIN_RS04100	585		old_locus_tag=Metin_0820
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	741419	742003	+	WP_013100231.1	WP_013100231.1		flavodoxin family protein		9131834	METIN_RS04100	585	194	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	742004	743605	+					ade	9131835	METIN_RS04105	1602		old_locus_tag=Metin_0821
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	742004	743605	+	WP_013100232.1	WP_013100232.1		adenine deaminase	ade	9131835	METIN_RS04105	1602	533	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	743594	744433	-						9131836	METIN_RS04110	840		old_locus_tag=Metin_0822
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	743594	744433	-	WP_013100233.1	WP_013100233.1		fumarate hydratase		9131836	METIN_RS04110	840	279	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	744454	746049	-						9131837	METIN_RS04115	1596		old_locus_tag=Metin_0823
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	744454	746049	-	WP_048203544.1	WP_048203544.1		glutamate--tRNA ligase		9131837	METIN_RS04115	1596	531	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	746058	748679	-					alaS	9131838	METIN_RS04120	2622		old_locus_tag=Metin_0824
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	746058	748679	-	WP_013100235.1	WP_013100235.1		alanine--tRNA ligase	alaS	9131838	METIN_RS04120	2622	873	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	748696	749379	-						9131839	METIN_RS04125	684		old_locus_tag=Metin_0825
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	748696	749379	-	WP_013100236.1	WP_013100236.1		4Fe-4S binding protein		9131839	METIN_RS04125	684	227	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	749451	749705	+						9131840	METIN_RS04130	255		old_locus_tag=Metin_0826
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	749451	749705	+	WP_013100237.1	WP_013100237.1		2TM domain-containing protein		9131840	METIN_RS04130	255	84	
