# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	892651	894939	+						1451859	MJ_RS05180	2289		old_locus_tag=MJ0961,MJ_0961
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	892651	894939	+	WP_010870475.1	WP_010870475.1		minichromosome maintenance protein MCM		1451859	MJ_RS05180	2289	762	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	894936	895322	+						1451860	MJ_RS05185	387		old_locus_tag=MJ0962,MJ_0962
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	894936	895322	+	WP_010870476.1	WP_010870476.1		ribonuclease P		1451860	MJ_RS05185	387	128	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	895308	896999	-						1451861	MJ_RS05190	1692		old_locus_tag=MJ0963,MJ_0963
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	895308	896999	-	WP_010870477.1	WP_010870477.1		hydantoinase B/oxoprolinase family protein		1451861	MJ_RS05190	1692	563	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	897012	899048	-						1451862	MJ_RS05195	2037		old_locus_tag=MJ0964,MJ_0964
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	897012	899048	-	WP_064496680.1	WP_064496680.1		hydantoinase/oxoprolinase family protein		1451862	MJ_RS05195	2037	678	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	899126	899854	+					cobA	1451863	MJ_RS05200	729		old_locus_tag=MJ0965,MJ_0965
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	899126	899854	+	WP_064496681.1	WP_064496681.1		uroporphyrinogen-III C-methyltransferase	cobA	1451863	MJ_RS05200	729	242	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	899874	901199	+						1451864	MJ_RS05205	1326		old_locus_tag=MJ0966,MJ_0966
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	899874	901199	+	WP_064496682.1	WP_064496682.1		radical SAM protein		1451864	MJ_RS05205	1326	441	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	901322	901939	-						1451865	MJ_RS05210	618		old_locus_tag=MJ0967,MJ_0967
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	901322	901939	-	WP_010870481.1	WP_010870481.1		DJ-1/PfpI/YhbO family deglycase/protease		1451865	MJ_RS05210	618	205	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	901995	902816	+						1451866	MJ_RS05215	822		old_locus_tag=MJ0968,MJ_0968
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	901995	902816	+	WP_010870482.1	WP_010870482.1		HAD family hydrolase		1451866	MJ_RS05215	822	273	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	903122	903934	-						1451867	MJ_RS05220	813		old_locus_tag=MJ0969,MJ_0969
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	903122	903934	-	WP_010870483.1	WP_010870483.1		pantoate kinase		1451867	MJ_RS05220	813	270	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	904195	904626	-					cfbA	1451868	MJ_RS05225	432		old_locus_tag=MJ0970,MJ_0970
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	904195	904626	-	WP_010870484.1	WP_010870484.1		sirohydrochlorin nickelochelatase	cfbA	1451868	MJ_RS05225	432	143	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	904755	905846	+						1451869	MJ_RS05230	1092		old_locus_tag=MJ0971,MJ_0971
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	904755	905846	+	WP_064496683.1	WP_064496683.1		site-2 protease family protein		1451869	MJ_RS05230	1092	363	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	905852	906490	+						1451870	MJ_RS05235	639		old_locus_tag=MJ0972,MJ_0972
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	905852	906490	+	WP_064496684.1	WP_064496684.1		NAAT family transporter		1451870	MJ_RS05235	639	212	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	906492	907727	-						1451871	MJ_RS05240	1236		old_locus_tag=MJ0973,MJ_0973
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	906492	907727	-	WP_010870487.1	WP_010870487.1		phosphoadenosine phosphosulfate reductase family protein		1451871	MJ_RS05240	1236	411	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	907737	908171	-						1451872	MJ_RS05245	435		old_locus_tag=MJ0974,MJ_0974
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	907737	908171	-	WP_064496685.1	WP_064496685.1		type II toxin-antitoxin system VapC family toxin		1451872	MJ_RS05245	435	144	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	908158	908352	-						1451873	MJ_RS05250	195		old_locus_tag=MJ0975,MJ_0975
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	908158	908352	-	WP_064496686.1	WP_064496686.1		antitoxin family protein		1451873	MJ_RS05250	195	64	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	908462	909562	+						1451874	MJ_RS05255	1101		old_locus_tag=MJ0976,MJ_0976
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	908462	909562	+	WP_010870490.1	WP_010870490.1		hypothetical protein		1451874	MJ_RS05255	1101	366	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	909593	911002	+					recJ	1451875	MJ_RS05260	1410		old_locus_tag=MJ0977,MJ_0977
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	909593	911002	+	WP_010870491.1	WP_010870491.1		single-stranded-DNA-specific exonuclease RecJ	recJ	1451875	MJ_RS05260	1410	469	
gene	pseudogene	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	911023	911690	+						1451876	MJ_RS05265	668		pseudo;old_locus_tag=MJ0978,MJ_0978
CDS	without_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	911023	911690	+				hypothetical protein		1451876	MJ_RS05265	668		pseudo
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	911715	912308	-						1451877	MJ_RS05270	594		old_locus_tag=MJ0979,MJ_0979
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	911715	912308	-	WP_010870493.1	WP_010870493.1		hypothetical protein		1451877	MJ_RS05270	594	197	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	912931	913599	-						1451878	MJ_RS05275	669		old_locus_tag=MJ0980,MJ_0980
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	912931	913599	-	WP_010870494.1	WP_010870494.1		30S ribosomal protein S3ae		1451878	MJ_RS05275	669	222	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	913637	914245	-						1451879	MJ_RS05280	609		old_locus_tag=MJ0981,MJ_0981
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	913637	914245	-	WP_064496687.1	WP_064496687.1		hypothetical protein		1451879	MJ_RS05280	609	202	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	914279	914947	-					rpsB	1451880	MJ_RS05285	669		old_locus_tag=MJ0982,MJ_0982
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	914279	914947	-	WP_010870496.1	WP_010870496.1		30S ribosomal protein S2	rpsB	1451880	MJ_RS05285	669	222	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	915067	915651	-						1451881	MJ_RS05290	585		old_locus_tag=MJ0983,MJ_0983
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	915067	915651	-	WP_010870497.1	WP_010870497.1		50S ribosomal protein L15e		1451881	MJ_RS05290	585	194	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	915798	916454	+						1451882	MJ_RS05295	657		old_locus_tag=MJ0984,MJ_0984
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	915798	916454	+	WP_064496688.1	WP_064496688.1		MjaI family restriction endonuclease		1451882	MJ_RS05295	657	218	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	916461	917369	-						1451883	MJ_RS05300	909		old_locus_tag=MJ0985,MJ_0985
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	916461	917369	-	WP_244409369.1	WP_244409369.1		site-specific DNA-methyltransferase		1451883	MJ_RS05300	909	302	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	917369	917566	-						1451884	MJ_RS05305	198		old_locus_tag=MJ0986,MJ_0986
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	917369	917566	-	WP_064496689.1	WP_064496689.1		hypothetical protein		1451884	MJ_RS05305	198	65	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	917908	918249	+						1451885	MJ_RS05310	342		old_locus_tag=MJ0987,MJ_0987
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	917908	918249	+	WP_064496690.1	WP_064496690.1		prefoldin subunit beta		1451885	MJ_RS05310	342	113	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	918360	919349	+						1451886	MJ_RS05315	990		old_locus_tag=MJ0988,MJ_0988
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	918360	919349	+	WP_010870502.1	WP_010870502.1		bifunctional oligoribonuclease/PAP phosphatase NrnA		1451886	MJ_RS05315	990	329	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	919346	919690	-						1451887	MJ_RS05320	345		old_locus_tag=MJ0989,MJ_0989
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	919346	919690	-	WP_010870503.1	WP_010870503.1		DsrE/DsrF/TusD sulfur relay family protein		1451887	MJ_RS05320	345	114	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	919699	919914	-						1451888	MJ_RS05325	216		old_locus_tag=MJ0990,MJ_0990
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	919699	919914	-	WP_064496691.1	WP_064496691.1		sulfurtransferase TusA family protein		1451888	MJ_RS05325	216	71	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	920188	920610	+						1451889	MJ_RS05330	423		old_locus_tag=MJ0991,MJ_0991
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	920188	920610	+	WP_064496692.1	WP_064496692.1		hypothetical protein		1451889	MJ_RS05330	423	140	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	920611	921144	+						1451890	MJ_RS05335	534		old_locus_tag=MJ0992,MJ_0992
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	920611	921144	+	WP_010870506.1	WP_010870506.1		hypothetical protein		1451890	MJ_RS05335	534	177	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	921336	921506	-						43875344	MJ_RS09495	171		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	921336	921506	-	WP_162484753.1	WP_162484753.1		multidrug effflux MFS transporter		43875344	MJ_RS09495	171	56	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	921832	922908	-					hypD	1451891	MJ_RS05340	1077		old_locus_tag=MJ0993,MJ_0993
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	921832	922908	-	WP_010870507.1	WP_010870507.1		hydrogenase formation protein HypD	hypD	1451891	MJ_RS05340	1077	358	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	922913	923635	-						1451892	MJ_RS05345	723		old_locus_tag=MJ0994,MJ_0994
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	922913	923635	-	WP_010870508.1	WP_010870508.1		uroporphyrinogen-III synthase		1451892	MJ_RS05345	723	240	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	923632	924300	-						1451893	MJ_RS05350	669		old_locus_tag=MJ0995,MJ_0995
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	923632	924300	-	WP_244409371.1	WP_244409371.1		hypothetical protein		1451893	MJ_RS05350	669	222	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	924373	925728	+						1451894	MJ_RS05355	1356		old_locus_tag=MJ0996,MJ_0996
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	924373	925728	+	WP_010870510.1	WP_010870510.1		TldD/PmbA family protein		1451894	MJ_RS05355	1356	451	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	925715	925987	-						27929981	MJ_RS05360	273		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	925715	925987	-	WP_064496693.1	WP_064496693.1		hypothetical protein		27929981	MJ_RS05360	273	90	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	926008	926616	-						1451895	MJ_RS05365	609		old_locus_tag=MJ0998,MJ_0998
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	926008	926616	-	WP_162484754.1	WP_162484754.1		hypothetical protein		1451895	MJ_RS05365	609	202	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	926886	928514	-						1451896	MJ_RS05370	1629		old_locus_tag=MJ0999,MJ_0999
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	926886	928514	-	WP_010870512.1	WP_010870512.1		TCP-1/cpn60 chaperonin family protein		1451896	MJ_RS05370	1629	542	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	928726	929967	+					hisS	1451897	MJ_RS05375	1242		old_locus_tag=MJ1000,MJ_1000
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	928726	929967	+	WP_064496694.1	WP_064496694.1		histidine--tRNA ligase	hisS	1451897	MJ_RS05375	1242	413	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	930010	930876	+					cofF	1451898	MJ_RS05380	867		old_locus_tag=MJ1001,MJ_1001
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	930010	930876	+	WP_064496695.1	WP_064496695.1		coenzyme gamma-F420-2:alpha-L-glutamate ligase	cofF	1451898	MJ_RS05380	867	288	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	930964	931893	+					dacZ	1451899	MJ_RS05385	930		old_locus_tag=MJ1002,MJ_1002
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	930964	931893	+	WP_010870515.1	WP_010870515.1		diadenylate cyclase	dacZ	1451899	MJ_RS05385	930	309	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	931995	933257	+					hacA	1451900	MJ_RS05390	1263		old_locus_tag=MJ1003,MJ_1003
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	931995	933257	+	WP_010870516.1	WP_010870516.1		homoaconitase large subunit	hacA	1451900	MJ_RS05390	1263	420	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	933348	933992	+						1451901	MJ_RS05395	645		old_locus_tag=MJ1004,MJ_1004
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	933348	933992	+	WP_010870517.1	WP_010870517.1		CBS domain-containing protein		1451901	MJ_RS05395	645	214	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	933993	934388	+						1451902	MJ_RS05400	396		old_locus_tag=MJ1005,MJ_1005
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	933993	934388	+	WP_010870518.1	WP_010870518.1		helix-turn-helix domain-containing protein		1451902	MJ_RS05400	396	131	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	934411	935439	+						1451903	MJ_RS05405	1029		old_locus_tag=MJ1006,MJ_1006
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	934411	935439	+	WP_064496696.1	WP_064496696.1		ATP-binding protein		1451903	MJ_RS05405	1029	342	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	935541	938177	+					valS	1451904	MJ_RS05410	2637		old_locus_tag=MJ1007,MJ_1007
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	935541	938177	+	WP_010870520.1	WP_010870520.1		valine--tRNA ligase	valS	1451904	MJ_RS05410	2637	878	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	938225	939091	-					ilvE	1451905	MJ_RS05415	867		old_locus_tag=MJ1008,MJ_1008
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	938225	939091	-	WP_010870521.1	WP_010870521.1		branched-chain-amino-acid transaminase	ilvE	1451905	MJ_RS05415	867	288	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	939192	939902	-					phoU	1451906	MJ_RS05420	711		old_locus_tag=MJ1009,MJ_1009
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	939192	939902	-	WP_010870522.1	WP_010870522.1		phosphate signaling complex protein PhoU	phoU	1451906	MJ_RS05420	711	236	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	939954	941078	-						1451907	MJ_RS05425	1125		old_locus_tag=MJ1010,MJ_1010
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	939954	941078	-	WP_064496697.1	WP_064496697.1		ATP-binding protein		1451907	MJ_RS05425	1125	374	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	941228	941470	-						27929982	MJ_RS05430	243		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	941228	941470	-	WP_064496698.1	WP_064496698.1		hypothetical protein		27929982	MJ_RS05430	243	80	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	941467	941859	-						1451908	MJ_RS05435	393		old_locus_tag=MJ1011,MJ_1011
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	941467	941859	-	WP_010870524.1	WP_010870524.1		phosphate uptake regulator PhoU		1451908	MJ_RS05435	393	130	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	941926	942684	-					pstB	1451909	MJ_RS05440	759		old_locus_tag=MJ1012,MJ_1012
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	941926	942684	-	WP_010870525.1	WP_010870525.1		phosphate ABC transporter ATP-binding protein PstB	pstB	1451909	MJ_RS05440	759	252	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	942715	943560	-					pstA	1451910	MJ_RS05445	846		old_locus_tag=MJ1013,MJ_1013
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	942715	943560	-	WP_010870526.1	WP_010870526.1		phosphate ABC transporter permease PstA	pstA	1451910	MJ_RS05445	846	281	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	943547	944485	-					pstC	1451911	MJ_RS05450	939		old_locus_tag=MJ1014,MJ_1014
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	943547	944485	-	WP_064496699.1	WP_064496699.1		phosphate ABC transporter permease subunit PstC	pstC	1451911	MJ_RS05450	939	312	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	944659	945792	-					pstS	1451912	MJ_RS05455	1134		old_locus_tag=MJ1015,MJ_1015
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	944659	945792	-	WP_064496700.1	WP_064496700.1		phosphate ABC transporter substrate-binding protein PstS	pstS	1451912	MJ_RS05455	1134	377	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	946059	946943	+						1451913	MJ_RS05460	885		old_locus_tag=MJ1016,MJ_1016
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	946059	946943	+	WP_010870529.1	WP_010870529.1		7-cyano-7-deazaguanine synthase		1451913	MJ_RS05460	885	294	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	946933	947544	+						1451914	MJ_RS05465	612		old_locus_tag=MJ1017,MJ_1017
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	946933	947544	+	WP_010870530.1	WP_010870530.1		hypothetical protein		1451914	MJ_RS05465	612	203	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	947551	949125	-					serA	1451915	MJ_RS05470	1575		old_locus_tag=MJ1018,MJ_1018
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	947551	949125	-	WP_010870531.1	WP_010870531.1		phosphoglycerate dehydrogenase	serA	1451915	MJ_RS05470	1575	524	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	949258	950322	+					carA	1451916	MJ_RS05475	1065		old_locus_tag=MJ1019,MJ_1019
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	949258	950322	+	WP_010870532.1	WP_010870532.1		glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA	1451916	MJ_RS05475	1065	354	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	950429	951196	+						1451917	MJ_RS05480	768		old_locus_tag=MJ1020,MJ_1020
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	950429	951196	+	WP_064496701.1	WP_064496701.1		HD domain-containing protein		1451917	MJ_RS05480	768	255	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	951240	951731	-						1451918	MJ_RS05485	492		old_locus_tag=MJ1021,MJ_1021
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	951240	951731	-	WP_010870534.1	WP_010870534.1		hypothetical protein		1451918	MJ_RS05485	492	163	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	951964	953673	-					arcS	1451919	MJ_RS05490	1710		old_locus_tag=MJ1022,MJ_1022
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	951964	953673	-	WP_010870535.1	WP_010870535.1		archaeosine synthase subunit alpha	arcS	1451919	MJ_RS05490	1710	569	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	953754	954542	+						1451920	MJ_RS05495	789		old_locus_tag=MJ1023,MJ_1023
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	953754	954542	+	WP_010870536.1	WP_010870536.1		ATP-binding cassette domain-containing protein		1451920	MJ_RS05495	789	262	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	954553	955746	+						1451921	MJ_RS05500	1194		old_locus_tag=MJ1024,MJ_1024
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	954553	955746	+	WP_064496702.1	WP_064496702.1		ABC transporter permease		1451921	MJ_RS05500	1194	397	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	955747	956901	-						1451922	MJ_RS05505	1155		old_locus_tag=MJ1025,MJ_1025
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	955747	956901	-	WP_064496703.1	WP_064496703.1		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha		1451922	MJ_RS05505	1155	384	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	956917	958197	-					thiC	1451923	MJ_RS05510	1281		old_locus_tag=MJ1026,MJ_1026
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	956917	958197	-	WP_010870539.1	WP_010870539.1		phosphomethylpyrimidine synthase	thiC	1451923	MJ_RS05510	1281	426	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	958368	959492	+						1451924	MJ_RS05515	1125		old_locus_tag=MJ1027,MJ_1027
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	958368	959492	+	WP_064496704.1	WP_064496704.1		nickel-dependent hydrogenase large subunit		1451924	MJ_RS05515	1125	374	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	959643	961613	+						1451925	MJ_RS05520	1971		old_locus_tag=MJ1028,MJ_1028
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	959643	961613	+	WP_064496705.1	WP_064496705.1		DNA topoisomerase VI subunit B		1451925	MJ_RS05520	1971	656	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	961661	962488	+					rsmA	1451926	MJ_RS05525	828		old_locus_tag=MJ1029,MJ_1029
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	961661	962488	+	WP_010870542.1	WP_010870542.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA	1451926	MJ_RS05525	828	275	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	962491	962934	+						1451927	MJ_RS05530	444		old_locus_tag=MJ1030,MJ_1030
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	962491	962934	+	WP_010870543.1	WP_010870543.1		phosphopantetheine adenylyltransferase		1451927	MJ_RS05530	444	147	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	962940	963857	+						1451928	MJ_RS05535	918		old_locus_tag=MJ1031,MJ_1031
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	962940	963857	+	WP_064496706.1	WP_064496706.1		AEC family transporter		1451928	MJ_RS05535	918	305	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	963984	965084	+						1451929	MJ_RS05540	1101		old_locus_tag=MJ1032,MJ_1032
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	963984	965084	+	WP_010870545.1	WP_010870545.1		DUF373 family protein		1451929	MJ_RS05540	1101	366	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	965086	966039	+					corA	1451930	MJ_RS05545	954		old_locus_tag=MJ1033,MJ_1033
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	965086	966039	+	WP_010870546.1	WP_010870546.1		magnesium/cobalt transporter CorA	corA	1451930	MJ_RS05545	954	317	
