# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	843452	844123	-	WP_015791454.1	WP_015791454.1		NADPH-dependent F420 reductase	npdG	8365587	MEFER_RS04570	672	223	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	844128	845081	-					rnz	8365588	MEFER_RS04575	954		old_locus_tag=Mefer_0900
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	844128	845081	-	WP_157200682.1	WP_157200682.1		ribonuclease Z	rnz	8365588	MEFER_RS04575	954	317	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	845088	845480	-						8365589	MEFER_RS04580	393		old_locus_tag=Mefer_0901
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	845088	845480	-	WP_015791456.1	WP_015791456.1		winged helix-turn-helix transcriptional regulator		8365589	MEFER_RS04580	393	130	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	845532	846632	-					wecB	8365590	MEFER_RS04585	1101		old_locus_tag=Mefer_0902
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	845532	846632	-	WP_015791457.1	WP_015791457.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	8365590	MEFER_RS04585	1101	366	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	846955	848163	+						8365591	MEFER_RS04590	1209		old_locus_tag=Mefer_0903
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	846955	848163	+	WP_015791458.1	WP_015791458.1		ABC transporter substrate-binding protein		8365591	MEFER_RS04590	1209	402	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	848166	848924	-					mtnP	8365592	MEFER_RS04595	759		old_locus_tag=Mefer_0904
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	848166	848924	-	WP_015791459.1	WP_015791459.1		S-methyl-5'-thioadenosine phosphorylase	mtnP	8365592	MEFER_RS04595	759	252	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	849088	850209	+					pstS	8365593	MEFER_RS04600	1122		old_locus_tag=Mefer_0905
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	849088	850209	+	WP_015791460.1	WP_015791460.1		phosphate ABC transporter substrate-binding protein PstS	pstS	8365593	MEFER_RS04600	1122	373	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	850366	851295	+					pstC	8365594	MEFER_RS04605	930		old_locus_tag=Mefer_0906
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	850366	851295	+	WP_015791461.1	WP_015791461.1		phosphate ABC transporter permease subunit PstC	pstC	8365594	MEFER_RS04605	930	309	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	851282	852127	+					pstA	8365595	MEFER_RS04610	846		old_locus_tag=Mefer_0907
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	851282	852127	+	WP_015791462.1	WP_015791462.1		phosphate ABC transporter permease PstA	pstA	8365595	MEFER_RS04610	846	281	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	852139	852897	+					pstB	8365596	MEFER_RS04615	759		old_locus_tag=Mefer_0908
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	852139	852897	+	WP_015791463.1	WP_015791463.1		phosphate ABC transporter ATP-binding protein PstB	pstB	8365596	MEFER_RS04615	759	252	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	852919	853593	+					phoU	8365597	MEFER_RS04620	675		old_locus_tag=Mefer_0909
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	852919	853593	+	WP_015791464.1	WP_015791464.1		phosphate signaling complex protein PhoU	phoU	8365597	MEFER_RS04620	675	224	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	853714	854580	+					ilvE	8365598	MEFER_RS04625	867		old_locus_tag=Mefer_0910
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	853714	854580	+	WP_015791465.1	WP_015791465.1		branched-chain-amino-acid transaminase	ilvE	8365598	MEFER_RS04625	867	288	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	854623	857259	-					valS	8365599	MEFER_RS04630	2637		old_locus_tag=Mefer_0911
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	854623	857259	-	WP_015791466.1	WP_015791466.1		valine--tRNA ligase	valS	8365599	MEFER_RS04630	2637	878	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	857389	859038	-						8365600	MEFER_RS04635	1650		old_locus_tag=Mefer_0912
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	857389	859038	-	WP_015791467.1	WP_015791467.1		S-layer protein		8365600	MEFER_RS04635	1650	549	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	859356	860408	+						8365601	MEFER_RS04640	1053		old_locus_tag=Mefer_0913
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	859356	860408	+	WP_015791468.1	WP_015791468.1		ATP-binding protein		8365601	MEFER_RS04640	1053	350	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	860432	861208	+						8365602	MEFER_RS04645	777		old_locus_tag=Mefer_0914
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	860432	861208	+	WP_015791469.1	WP_015791469.1		P-loop NTPase		8365602	MEFER_RS04645	777	258	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	861198	862094	-					moaA	8365603	MEFER_RS04650	897		old_locus_tag=Mefer_0915
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	861198	862094	-	WP_015791470.1	WP_015791470.1		GTP 3',8-cyclase MoaA	moaA	8365603	MEFER_RS04650	897	298	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	862193	862903	-						8365604	MEFER_RS04655	711		old_locus_tag=Mefer_0916
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	862193	862903	-	WP_015791471.1	WP_015791471.1		peptidylprolyl isomerase		8365604	MEFER_RS04655	711	236	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	863069	863485	+						8365605	MEFER_RS04660	417		old_locus_tag=Mefer_0917
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	863069	863485	+	WP_015791472.1	WP_015791472.1		NfeD family protein		8365605	MEFER_RS04660	417	138	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	863487	864299	+						8365606	MEFER_RS04665	813		old_locus_tag=Mefer_0918
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	863487	864299	+	WP_015791473.1	WP_015791473.1		SPFH domain-containing protein		8365606	MEFER_RS04665	813	270	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	864443	865708	+					prf1	8365607	MEFER_RS04670	1266		old_locus_tag=Mefer_0919
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	864443	865708	+	WP_211204162.1	WP_211204162.1		peptide chain release factor aRF-1	prf1	8365607	MEFER_RS04670	1266	421	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	865702	866457	-					larE	8365608	MEFER_RS04675	756		old_locus_tag=Mefer_0920
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	865702	866457	-	WP_015791475.1	WP_015791475.1		ATP-dependent sacrificial sulfur transferase LarE	larE	8365608	MEFER_RS04675	756	251	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	866536	867834	+						8365609	MEFER_RS04680	1299		old_locus_tag=Mefer_0921
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	866536	867834	+	WP_048056328.1	WP_048056328.1		DHH family phosphoesterase		8365609	MEFER_RS04680	1299	432	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	868093	870387	+					nrdD	8365610	MEFER_RS04685	2295		old_locus_tag=Mefer_0922
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	868093	870387	+	WP_015791477.1	WP_015791477.1		anaerobic ribonucleoside-triphosphate reductase	nrdD	8365610	MEFER_RS04685	2295	764	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	870405	870863	-						8365611	MEFER_RS04690	459		old_locus_tag=Mefer_0923
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	870405	870863	-	WP_245527774.1	WP_245527774.1		class III signal peptide-containing protein		8365611	MEFER_RS04690	459	152	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	870851	871993	-						25394515	MEFER_RS08195	1143		old_locus_tag=Mefer_0924
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	870851	871993	-	WP_015791479.1	WP_015791479.1		hypothetical protein		25394515	MEFER_RS08195	1143	380	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	871986	873155	-						8365613	MEFER_RS04700	1170		old_locus_tag=Mefer_0925
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	871986	873155	-	WP_015791480.1	WP_015791480.1		DUF515 domain-containing protein		8365613	MEFER_RS04700	1170	389	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	873189	873578	-						8365614	MEFER_RS04705	390		old_locus_tag=Mefer_0926
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	873189	873578	-	WP_015791481.1	WP_015791481.1		class III signal peptide-containing protein		8365614	MEFER_RS04705	390	129	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	873591	874613	-						8365615	MEFER_RS04710	1023		old_locus_tag=Mefer_0927
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	873591	874613	-	WP_015791482.1	WP_015791482.1		prepilin peptidase		8365615	MEFER_RS04710	1023	340	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	874618	874977	-						8365616	MEFER_RS04715	360		old_locus_tag=Mefer_0928
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	874618	874977	-	WP_015791483.1	WP_015791483.1		hypothetical protein		8365616	MEFER_RS04715	360	119	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	875052	875780	+					mptB	8365617	MEFER_RS04720	729		old_locus_tag=Mefer_0929
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	875052	875780	+	WP_015791484.1	WP_015791484.1		dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase	mptB	8365617	MEFER_RS04720	729	242	
gene	tRNA	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	875975	876051	-						8365618	MEFER_RS04725	77		old_locus_tag=Mefer_R0027
tRNA		GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	875975	876051	-				tRNA-Thr		8365618	MEFER_RS04725	77		anticodon=GGT
gene	tRNA	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	876151	876226	+						8365619	MEFER_RS04730	76		old_locus_tag=Mefer_R0028
tRNA		GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	876151	876226	+				tRNA-Gln		8365619	MEFER_RS04730	76		anticodon=TTG
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	876277	876942	+						8365620	MEFER_RS04735	666		old_locus_tag=Mefer_0930
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	876277	876942	+	WP_048056329.1	WP_048056329.1		hypothetical protein		8365620	MEFER_RS04735	666	221	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	876988	878034	-					priS	8365621	MEFER_RS04740	1047		old_locus_tag=Mefer_0931
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	876988	878034	-	WP_015791486.1	WP_015791486.1		DNA primase catalytic subunit PriS	priS	8365621	MEFER_RS04740	1047	348	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	878104	879096	+					mfnF	8365622	MEFER_RS04745	993		old_locus_tag=Mefer_0932
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	878104	879096	+	WP_211204163.1	WP_211204163.1		(4-{4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine synthase	mfnF	8365622	MEFER_RS04745	993	330	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	879102	880349	-					mmp10	8365623	MEFER_RS04750	1248		old_locus_tag=Mefer_0933
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	879102	880349	-	WP_015791488.1	WP_015791488.1		methyl coenzyme M reductase-arginine methyltransferase Mmp10	mmp10	8365623	MEFER_RS04750	1248	415	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	880571	881905	+					mcrB	8365624	MEFER_RS04755	1335		old_locus_tag=Mefer_0934
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	880571	881905	+	WP_015791489.1	WP_015791489.1		coenzyme-B sulfoethylthiotransferase subunit beta	mcrB	8365624	MEFER_RS04755	1335	444	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	881920	882408	+					mcrD	8365625	MEFER_RS04760	489		old_locus_tag=Mefer_0935
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	881920	882408	+	WP_015791490.1	WP_015791490.1		methyl-coenzyme M reductase operon protein D	mcrD	8365625	MEFER_RS04760	489	162	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	882410	883012	+					mcrC	8365626	MEFER_RS04765	603		old_locus_tag=Mefer_0936
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	882410	883012	+	WP_015791491.1	WP_015791491.1		methyl-coenzyme M reductase I operon protein C	mcrC	8365626	MEFER_RS04765	603	200	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	883022	883804	+					mcrG	8365627	MEFER_RS04770	783		old_locus_tag=Mefer_0937
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	883022	883804	+	WP_015791492.1	WP_015791492.1		coenzyme-B sulfoethylthiotransferase subunit gamma	mcrG	8365627	MEFER_RS04770	783	260	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	883908	885569	+					mcrA	8365628	MEFER_RS04775	1662		old_locus_tag=Mefer_0938
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	883908	885569	+	WP_015791493.1	WP_015791493.1		coenzyme-B sulfoethylthiotransferase subunit alpha	mcrA	8365628	MEFER_RS04775	1662	553	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	885740	886642	+					mtrE	8365629	MEFER_RS04780	903		old_locus_tag=Mefer_0939
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	885740	886642	+	WP_015791494.1	WP_015791494.1		tetrahydromethanopterin S-methyltransferase subunit E	mtrE	8365629	MEFER_RS04780	903	300	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	886655	887344	+					mtrD	8365630	MEFER_RS04785	690		old_locus_tag=Mefer_0940
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	886655	887344	+	WP_015791495.1	WP_015791495.1		tetrahydromethanopterin S-methyltransferase subunit D	mtrD	8365630	MEFER_RS04785	690	229	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	887364	888161	+					mtrC	8365631	MEFER_RS04790	798		old_locus_tag=Mefer_0941
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	887364	888161	+	WP_015791496.1	WP_015791496.1		tetrahydromethanopterin S-methyltransferase subunit C	mtrC	8365631	MEFER_RS04790	798	265	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	888171	888494	+						8365632	MEFER_RS04795	324		old_locus_tag=Mefer_0942
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	888171	888494	+	WP_015791497.1	WP_015791497.1		tetrahydromethanopterin S-methyltransferase subunit B		8365632	MEFER_RS04795	324	107	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	888509	889234	+					mtrA	8365633	MEFER_RS04800	726		old_locus_tag=Mefer_0943
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	888509	889234	+	WP_015791498.1	WP_015791498.1		tetrahydromethanopterin S-methyltransferase subunit A	mtrA	8365633	MEFER_RS04800	726	241	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	889257	890018	+					mtrA	8365634	MEFER_RS04805	762		old_locus_tag=Mefer_0944
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	889257	890018	+	WP_015791499.1	WP_015791499.1		tetrahydromethanopterin S-methyltransferase subunit A	mtrA	8365634	MEFER_RS04805	762	253	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	890023	890259	+					mtrG	8365635	MEFER_RS04810	237		old_locus_tag=Mefer_0945
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	890023	890259	+	WP_015791500.1	WP_015791500.1		tetrahydromethanopterin S-methyltransferase subunit G	mtrG	8365635	MEFER_RS04810	237	78	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	890281	891240	+					mtrH	8365636	MEFER_RS04815	960		old_locus_tag=Mefer_0946
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	890281	891240	+	WP_015791501.1	WP_015791501.1		tetrahydromethanopterin S-methyltransferase subunit H	mtrH	8365636	MEFER_RS04815	960	319	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	891498	891767	+						8365637	MEFER_RS04820	270		old_locus_tag=Mefer_0947
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	891498	891767	+	WP_015791502.1	WP_015791502.1		50S ribosomal protein L34e		8365637	MEFER_RS04820	270	89	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	891836	892372	+						8365638	MEFER_RS04825	537		old_locus_tag=Mefer_0948
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	891836	892372	+	WP_015791503.1	WP_015791503.1		AAA family ATPase		8365638	MEFER_RS04825	537	178	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	892449	892691	+						8365639	MEFER_RS04830	243		old_locus_tag=Mefer_0949
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	892449	892691	+	WP_015791504.1	WP_015791504.1		50S ribosomal protein L14e		8365639	MEFER_RS04830	243	80	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	892808	893764	+						8365640	MEFER_RS04835	957		old_locus_tag=Mefer_0950
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	892808	893764	+	WP_015791505.1	WP_015791505.1		hypothetical protein		8365640	MEFER_RS04835	957	318	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	893828	894061	-						8365641	MEFER_RS04840	234		old_locus_tag=Mefer_0951
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	893828	894061	-	WP_015791506.1	WP_015791506.1		TRAM domain-containing protein		8365641	MEFER_RS04840	234	77	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	894174	894704	-						8365642	MEFER_RS04845	531		old_locus_tag=Mefer_0952
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	894174	894704	-	WP_015791507.1	WP_015791507.1		YkgJ family cysteine cluster protein		8365642	MEFER_RS04845	531	176	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	894685	895419	-						8365643	MEFER_RS04850	735		old_locus_tag=Mefer_0953
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	894685	895419	-	WP_015791508.1	WP_015791508.1		phosphatase PAP2 family protein		8365643	MEFER_RS04850	735	244	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	895469	896944	+						8365644	MEFER_RS04855	1476		old_locus_tag=Mefer_0954
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	895469	896944	+	WP_048056330.1	WP_048056330.1		thiamine pyrophosphate-binding protein		8365644	MEFER_RS04855	1476	491	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	897094	897966	+						8365645	MEFER_RS04860	873		old_locus_tag=Mefer_0955
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	897094	897966	+	WP_015791510.1	WP_015791510.1		topoisomerase DNA-binding C4 zinc finger domain-containing protein		8365645	MEFER_RS04860	873	290	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	897967	898962	-						8365646	MEFER_RS04865	996		old_locus_tag=Mefer_0956
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	897967	898962	-	WP_015791511.1	WP_015791511.1		UPF0104 family protein		8365646	MEFER_RS04865	996	331	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	898965	900005	-					aksF	8365647	MEFER_RS04870	1041		old_locus_tag=Mefer_0957
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	898965	900005	-	WP_015791512.1	WP_015791512.1		homoisocitrate dehydrogenase	aksF	8365647	MEFER_RS04870	1041	346	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	900110	901399	+					glyA	8365648	MEFER_RS04875	1290		old_locus_tag=Mefer_0958
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	900110	901399	+	WP_015791513.1	WP_015791513.1		bifunctional serine hydroxymethyltransferase/L-allo-threonine aldolase	glyA	8365648	MEFER_RS04875	1290	429	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	901529	903196	-						8365649	MEFER_RS04880	1668		old_locus_tag=Mefer_0959
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	901529	903196	-	WP_015791514.1	WP_015791514.1		ABC transporter ATP-binding protein		8365649	MEFER_RS04880	1668	555	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	903275	903889	+						8365650	MEFER_RS04885	615		old_locus_tag=Mefer_0960
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	903275	903889	+	WP_048056436.1	WP_048056436.1		molybdenum cofactor guanylyltransferase		8365650	MEFER_RS04885	615	204	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	903879	904562	+						8365651	MEFER_RS04890	684		old_locus_tag=Mefer_0961
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	903879	904562	+	WP_015791516.1	WP_015791516.1		hypothetical protein		8365651	MEFER_RS04890	684	227	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	904551	905927	-						8365652	MEFER_RS04895	1377		old_locus_tag=Mefer_0962
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	904551	905927	-	WP_015791517.1	WP_015791517.1		PFL family protein		8365652	MEFER_RS04895	1377	458	
gene	pseudogene	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	905949	907576	-					csx2	71811432	MEFER_RS08525	1628		pseudo
CDS	without_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	905949	907576	-				TIGR02221 family CRISPR-associated protein	csx2	71811432	MEFER_RS08525	1628		pseudo
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	907778	909136	-					csx1	8365656	MEFER_RS04905	1359		old_locus_tag=Mefer_0966
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	907778	909136	-	WP_015791521.1	WP_015791521.1		CRISPR-associated CARF protein Csx1	csx1	8365656	MEFER_RS04905	1359	452	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	909136	910269	-					csm5	8365657	MEFER_RS04910	1134		old_locus_tag=Mefer_0967
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	909136	910269	-	WP_015791522.1	WP_015791522.1		type III-A CRISPR-associated RAMP protein Csm5	csm5	8365657	MEFER_RS04910	1134	377	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	910259	911389	-					csm4	8365658	MEFER_RS04915	1131		old_locus_tag=Mefer_0968
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	910259	911389	-	WP_015791523.1	WP_015791523.1		type III-A CRISPR-associated RAMP protein Csm4	csm4	8365658	MEFER_RS04915	1131	376	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	911417	912310	-					csm3	8365659	MEFER_RS04920	894		old_locus_tag=Mefer_0969
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	911417	912310	-	WP_015791524.1	WP_015791524.1		type III-A CRISPR-associated RAMP protein Csm3	csm3	8365659	MEFER_RS04920	894	297	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	912350	912760	-					csm2	8365660	MEFER_RS04925	411		old_locus_tag=Mefer_0970
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	912350	912760	-	WP_015791525.1	WP_015791525.1		type III-A CRISPR-associated protein Csm2	csm2	8365660	MEFER_RS04925	411	136	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	912765	915473	-					cas10	8365661	MEFER_RS04930	2709		old_locus_tag=Mefer_0971
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	912765	915473	-	WP_015791526.1	WP_015791526.1		type III-A CRISPR-associated protein Cas10/Csm1	cas10	8365661	MEFER_RS04930	2709	902	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	915592	916371	+					truA	8365662	MEFER_RS04935	780		old_locus_tag=Mefer_0972
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	915592	916371	+	WP_015791527.1	WP_015791527.1		tRNA pseudouridine(38-40) synthase TruA	truA	8365662	MEFER_RS04935	780	259	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	916526	917242	+						8365663	MEFER_RS04940	717		old_locus_tag=Mefer_0973
