# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1009675	1010235	+					pdxT	8513354	METVU_RS04970	561		old_locus_tag=Metvu_1017
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1009675	1010235	+	WP_015733095.1	WP_015733095.1		pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT	8513354	METVU_RS04970	561	186	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1010263	1011309	+						8513355	METVU_RS04975	1047		old_locus_tag=Metvu_1018
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1010263	1011309	+	WP_015733096.1	WP_015733096.1		hypothetical protein		8513355	METVU_RS04975	1047	348	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1011306	1013417	-						8513356	METVU_RS04980	2112		old_locus_tag=Metvu_1019
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1011306	1013417	-	WP_015733097.1	WP_015733097.1		adenine-specific DNA methylase		8513356	METVU_RS04980	2112	703	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1013401	1013613	-						8513357	METVU_RS04985	213		old_locus_tag=Metvu_1020
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1013401	1013613	-	WP_015733098.1	WP_015733098.1		CopG family transcriptional regulator		8513357	METVU_RS04985	213	70	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1013947	1014822	-						8513358	METVU_RS04990	876		old_locus_tag=Metvu_1021
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1013947	1014822	-	WP_015733099.1	WP_015733099.1		MBL fold metallo-hydrolase		8513358	METVU_RS04990	876	291	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1015532	1016008	+						8513359	METVU_RS04995	477		old_locus_tag=Metvu_1022
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1015532	1016008	+	WP_153232538.1	WP_153232538.1		hypothetical protein		8513359	METVU_RS04995	477	158	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016009	1016542	+						8513360	METVU_RS05000	534		old_locus_tag=Metvu_1023
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016009	1016542	+	WP_015733101.1	WP_015733101.1		hypothetical protein		8513360	METVU_RS05000	534	177	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016545	1016685	+						42317346	METVU_RS08990	141		old_locus_tag=Metvu_1024
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016545	1016685	+	WP_015733102.1	WP_015733102.1		hypothetical protein		42317346	METVU_RS08990	141	46	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016700	1016909	+						8513362	METVU_RS05005	210		old_locus_tag=Metvu_1025
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016700	1016909	+	WP_015733103.1	WP_015733103.1		hypothetical protein		8513362	METVU_RS05005	210	69	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016892	1017407	-						8513363	METVU_RS05010	516		old_locus_tag=Metvu_1026
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1016892	1017407	-	WP_015733104.1	WP_015733104.1		hypothetical protein		8513363	METVU_RS05010	516	171	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1017427	1017696	-						42317347	METVU_RS08995	270		old_locus_tag=Metvu_1027
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1017427	1017696	-	WP_169302080.1	WP_169302080.1		hypothetical protein		42317347	METVU_RS08995	270	89	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1017887	1018555	-						8513365	METVU_RS05020	669		old_locus_tag=Metvu_1028
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1017887	1018555	-	WP_015733106.1	WP_015733106.1		type IV secretory system conjugative DNA transfer family protein		8513365	METVU_RS05020	669	222	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1018565	1018843	-						8513366	METVU_RS05025	279		old_locus_tag=Metvu_1029
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1018565	1018843	-	WP_015733107.1	WP_015733107.1		hypothetical protein		8513366	METVU_RS05025	279	92	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1018830	1018982	-						42317348	METVU_RS09000	153		old_locus_tag=Metvu_1030
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1018830	1018982	-	WP_015733108.1	WP_015733108.1		hypothetical protein		42317348	METVU_RS09000	153	50	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1018994	1019554	-						8513368	METVU_RS05030	561		old_locus_tag=Metvu_1031
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1018994	1019554	-	WP_015733109.1	WP_015733109.1		hypothetical protein		8513368	METVU_RS05030	561	186	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1019790	1020011	+						8513369	METVU_RS05035	222		old_locus_tag=Metvu_1032
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1019790	1020011	+	WP_015733110.1	WP_015733110.1		hypothetical protein		8513369	METVU_RS05035	222	73	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1020286	1021149	+						8513371	METVU_RS05040	864		old_locus_tag=Metvu_1034
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1020286	1021149	+	WP_015733112.1	WP_015733112.1		hypothetical protein		8513371	METVU_RS05040	864	287	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1021150	1021350	+						8513372	METVU_RS05045	201		old_locus_tag=Metvu_1035
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1021150	1021350	+	WP_015733113.1	WP_015733113.1		hypothetical protein		8513372	METVU_RS05045	201	66	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1021347	1021649	+						8513373	METVU_RS05050	303		old_locus_tag=Metvu_1036
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1021347	1021649	+	WP_015733114.1	WP_015733114.1		hypothetical protein		8513373	METVU_RS05050	303	100	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1021663	1022625	+						64534365	METVU_RS09095	963		old_locus_tag=Metvu_1037
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1021663	1022625	+	WP_015733115.1	WP_015733115.1		hypothetical protein		64534365	METVU_RS09095	963	320	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1022630	1022815	+						8513375	METVU_RS05060	186		old_locus_tag=Metvu_1038
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1022630	1022815	+	WP_015733116.1	WP_015733116.1		hypothetical protein		8513375	METVU_RS05060	186	61	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1022787	1023038	+						8513376	METVU_RS05065	252		old_locus_tag=Metvu_1039
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1022787	1023038	+	WP_015733117.1	WP_015733117.1		hypothetical protein		8513376	METVU_RS05065	252	83	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1023025	1023459	+						8513377	METVU_RS05070	435		old_locus_tag=Metvu_1040
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1023025	1023459	+	WP_015733118.1	WP_015733118.1		hypothetical protein		8513377	METVU_RS05070	435	144	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1023469	1023810	+						8513378	METVU_RS05075	342		old_locus_tag=Metvu_1041
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1023469	1023810	+	WP_015733119.1	WP_015733119.1		hypothetical protein		8513378	METVU_RS05075	342	113	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1023813	1025312	+						8513379	METVU_RS05080	1500		old_locus_tag=Metvu_1042
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1023813	1025312	+	WP_048196826.1	WP_048196826.1		hypothetical protein		8513379	METVU_RS05080	1500	499	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1025322	1025852	+						8513380	METVU_RS05085	531		old_locus_tag=Metvu_1043
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1025322	1025852	+	WP_015733121.1	WP_015733121.1		hypothetical protein		8513380	METVU_RS05085	531	176	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1025898	1026914	+						64534366	METVU_RS09100	1017		old_locus_tag=Metvu_1044
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1025898	1026914	+	WP_015733122.1	WP_015733122.1		hypothetical protein		64534366	METVU_RS09100	1017	338	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1026918	1027442	-						8513382	METVU_RS05095	525		old_locus_tag=Metvu_1045
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1026918	1027442	-	WP_015733123.1	WP_015733123.1		HEPN domain-containing protein		8513382	METVU_RS05095	525	174	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1027452	1027826	-						8513383	METVU_RS05100	375		old_locus_tag=Metvu_1046
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1027452	1027826	-	WP_015733124.1	WP_015733124.1		hypothetical protein		8513383	METVU_RS05100	375	124	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1027851	1028060	-						8513384	METVU_RS05105	210		old_locus_tag=Metvu_1047
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1027851	1028060	-	WP_015733125.1	WP_015733125.1		hypothetical protein		8513384	METVU_RS05105	210	69	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1028142	1028516	+						8513385	METVU_RS05110	375		old_locus_tag=Metvu_1048
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1028142	1028516	+	WP_015733126.1	WP_015733126.1		hypothetical protein		8513385	METVU_RS05110	375	124	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1028518	1028892	+						8513386	METVU_RS05115	375		old_locus_tag=Metvu_1049
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1028518	1028892	+	WP_015733127.1	WP_015733127.1		hypothetical protein		8513386	METVU_RS05115	375	124	
gene	tRNA	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1029002	1029090	+						8513387	METVU_RS05120	89		old_locus_tag=Metvu_R0012
tRNA		GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1029002	1029090	+				tRNA-Ser		8513387	METVU_RS05120	89		anticodon=TGA
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1029579	1030061	+						8513388	METVU_RS05125	483		old_locus_tag=Metvu_1050
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1029579	1030061	+	WP_015733128.1	WP_015733128.1		methanogenesis marker 9 domain-containing protein		8513388	METVU_RS05125	483	160	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1030076	1030990	-						8513389	METVU_RS05130	915		old_locus_tag=Metvu_1051
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1030076	1030990	-	WP_015733129.1	WP_015733129.1		hypothetical protein		8513389	METVU_RS05130	915	304	
gene	tRNA	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1031015	1031103	-						8513390	METVU_RS05135	89		old_locus_tag=Metvu_R0013
tRNA		GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1031015	1031103	-				tRNA-Sec		8513390	METVU_RS05135	89		anticodon=TCA
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1031317	1032534	+					cdhD	8513391	METVU_RS05140	1218		old_locus_tag=Metvu_1052
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1031317	1032534	+	WP_015733130.1	WP_015733130.1		CO dehydrogenase/acetyl-CoA synthase subunit delta	cdhD	8513391	METVU_RS05140	1218	405	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1032692	1034161	+					acsC	8513392	METVU_RS05145	1470		old_locus_tag=Metvu_1053
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1032692	1034161	+	WP_015733131.1	WP_015733131.1		acetyl-CoA decarbonylase/synthase complex subunit gamma	acsC	8513392	METVU_RS05145	1470	489	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1034191	1034856	-						8513393	METVU_RS05150	666		old_locus_tag=Metvu_1054
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1034191	1034856	-	WP_015733132.1	WP_015733132.1		segregation/condensation protein A		8513393	METVU_RS05150	666	221	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1034960	1035427	-					moaC	8513394	METVU_RS05155	468		old_locus_tag=Metvu_1055
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1034960	1035427	-	WP_015733133.1	WP_015733133.1		cyclic pyranopterin monophosphate synthase MoaC	moaC	8513394	METVU_RS05155	468	155	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1035634	1035948	-						8513395	METVU_RS05160	315		old_locus_tag=Metvu_1056
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1035634	1035948	-	WP_015733134.1	WP_015733134.1		hypothetical protein		8513395	METVU_RS05160	315	104	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1036268	1037461	+						8513396	METVU_RS05165	1194		old_locus_tag=Metvu_1057
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1036268	1037461	+	WP_015733135.1	WP_015733135.1		argininosuccinate synthase		8513396	METVU_RS05165	1194	397	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1037522	1038457	-					sppA	8513397	METVU_RS05170	936		old_locus_tag=Metvu_1058
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1037522	1038457	-	WP_015733136.1	WP_015733136.1		signal peptide peptidase SppA	sppA	8513397	METVU_RS05170	936	311	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1038570	1038968	-					yhbY	8513398	METVU_RS05175	399		old_locus_tag=Metvu_1059
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1038570	1038968	-	WP_015733137.1	WP_015733137.1		ribosome assembly RNA-binding protein YhbY	yhbY	8513398	METVU_RS05175	399	132	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1039063	1041594	-						8513399	METVU_RS05180	2532		old_locus_tag=Metvu_1060
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1039063	1041594	-	WP_015733138.1	WP_015733138.1		ATP-dependent helicase		8513399	METVU_RS05180	2532	843	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1041582	1042259	-					fdhD	8513400	METVU_RS05185	678		old_locus_tag=Metvu_1061
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1041582	1042259	-	WP_015733139.1	WP_015733139.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	8513400	METVU_RS05185	678	225	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1042422	1042979	+						8513401	METVU_RS05190	558		old_locus_tag=Metvu_1062
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1042422	1042979	+	WP_015733140.1	WP_015733140.1		MBL fold metallo-hydrolase		8513401	METVU_RS05190	558	185	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1043171	1043425	+						8513402	METVU_RS05195	255		old_locus_tag=Metvu_1063
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1043171	1043425	+	WP_015733141.1	WP_015733141.1		MTH895/ArsE family thioredoxin-like protein		8513402	METVU_RS05195	255	84	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1043637	1043810	+						54763134	METVU_RS09085	174		old_locus_tag=Metvu_1064
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1043637	1043810	+	WP_015733142.1	WP_015733142.1		hypothetical protein		54763134	METVU_RS09085	174	57	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1043812	1044903	+						8513404	METVU_RS05200	1092		old_locus_tag=Metvu_1065
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1043812	1044903	+	WP_015733143.1	WP_015733143.1		permease		8513404	METVU_RS05200	1092	363	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1044942	1045751	-						8513405	METVU_RS05205	810		old_locus_tag=Metvu_1066
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1044942	1045751	-	WP_015733144.1	WP_015733144.1		winged helix-turn-helix transcriptional regulator		8513405	METVU_RS05205	810	269	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1045920	1046726	+					surE	8513406	METVU_RS05210	807		old_locus_tag=Metvu_1067
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1045920	1046726	+	WP_048196830.1	WP_048196830.1		5'/3'-nucleotidase SurE	surE	8513406	METVU_RS05210	807	268	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1047115	1048137	+						8513407	METVU_RS05215	1023		old_locus_tag=Metvu_1068
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1047115	1048137	+	WP_048196832.1	WP_048196832.1		adenylosuccinate synthetase		8513407	METVU_RS05215	1023	340	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1048139	1049230	-						8513408	METVU_RS05220	1092		old_locus_tag=Metvu_1069
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1048139	1049230	-	WP_015733147.1	WP_015733147.1		site-2 protease family protein		8513408	METVU_RS05220	1092	363	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1049489	1050496	+					hypE	8513409	METVU_RS05225	1008		old_locus_tag=Metvu_1070
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1049489	1050496	+	WP_015733148.1	WP_015733148.1		hydrogenase expression/formation protein HypE	hypE	8513409	METVU_RS05225	1008	335	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1050572	1051159	+						8513410	METVU_RS05230	588		old_locus_tag=Metvu_1071
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1050572	1051159	+	WP_015733149.1	WP_015733149.1		winged helix-turn-helix transcriptional regulator		8513410	METVU_RS05230	588	195	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1051234	1051785	+					hpt	8513411	METVU_RS05235	552		old_locus_tag=Metvu_1072
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1051234	1051785	+	WP_015733150.1	WP_015733150.1		hypoxanthine/guanine phosphoribosyltransferase	hpt	8513411	METVU_RS05235	552	183	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1051912	1053585	+					ade	8513412	METVU_RS05240	1674		old_locus_tag=Metvu_1073
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1051912	1053585	+	WP_015733151.1	WP_015733151.1		adenine deaminase	ade	8513412	METVU_RS05240	1674	557	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1053630	1054463	+						8513413	METVU_RS05245	834		old_locus_tag=Metvu_1074
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1053630	1054463	+	WP_015733152.1	WP_015733152.1		UbiA family prenyltransferase		8513413	METVU_RS05245	834	277	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1054583	1054996	+						8513414	METVU_RS05250	414		old_locus_tag=Metvu_1075
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1054583	1054996	+	WP_015733153.1	WP_015733153.1		nascent polypeptide-associated complex protein		8513414	METVU_RS05250	414	137	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1055008	1055763	-						8513415	METVU_RS05255	756		old_locus_tag=Metvu_1076
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1055008	1055763	-	WP_015733154.1	WP_015733154.1		NAD+ synthase		8513415	METVU_RS05255	756	251	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1055996	1056703	-						8513416	METVU_RS05260	708		old_locus_tag=Metvu_1077
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1055996	1056703	-	WP_015733155.1	WP_015733155.1		DUF364 domain-containing protein		8513416	METVU_RS05260	708	235	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1056696	1057487	-						8513417	METVU_RS05265	792		old_locus_tag=Metvu_1078
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1056696	1057487	-	WP_015733156.1	WP_015733156.1		ABC transporter permease		8513417	METVU_RS05265	792	263	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1057534	1058322	-					modA	8513418	METVU_RS05270	789		old_locus_tag=Metvu_1079
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1057534	1058322	-	WP_015733157.1	WP_015733157.1		molybdate ABC transporter substrate-binding protein	modA	8513418	METVU_RS05270	789	262	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1058529	1059125	+						8513419	METVU_RS05275	597		old_locus_tag=Metvu_1080
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1058529	1059125	+	WP_015733158.1	WP_015733158.1		MBL fold metallo-hydrolase		8513419	METVU_RS05275	597	198	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1059403	1060257	+					nifH	8513420	METVU_RS05280	855		old_locus_tag=Metvu_1081
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1059403	1060257	+	WP_015733159.1	WP_015733159.1		nitrogenase iron protein	nifH	8513420	METVU_RS05280	855	284	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1060350	1060667	+						8513421	METVU_RS05285	318		old_locus_tag=Metvu_1082
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1060350	1060667	+	WP_015733160.1	WP_015733160.1		P-II family nitrogen regulator		8513421	METVU_RS05285	318	105	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1060682	1061068	+						8513422	METVU_RS05290	387		old_locus_tag=Metvu_1083
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1060682	1061068	+	WP_015733161.1	WP_015733161.1		P-II family nitrogen regulator		8513422	METVU_RS05290	387	128	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1061155	1062591	+						8513423	METVU_RS05295	1437		old_locus_tag=Metvu_1084
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1061155	1062591	+	WP_015733162.1	WP_015733162.1		nitrogenase component I subunit alpha		8513423	METVU_RS05295	1437	478	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1062614	1064008	+						8513424	METVU_RS05300	1395		old_locus_tag=Metvu_1085
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1062614	1064008	+	WP_015733163.1	WP_015733163.1		nitrogenase		8513424	METVU_RS05300	1395	464	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1064046	1064375	+						8513425	METVU_RS05305	330		old_locus_tag=Metvu_1086
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1064046	1064375	+	WP_015733164.1	WP_015733164.1		hypothetical protein		8513425	METVU_RS05305	330	109	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1064421	1064669	+						8513426	METVU_RS05310	249		old_locus_tag=Metvu_1087
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1064421	1064669	+	WP_015733165.1	WP_015733165.1		hypothetical protein		8513426	METVU_RS05310	249	82	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1064944	1065600	+						8513427	METVU_RS05315	657		old_locus_tag=Metvu_1088
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1064944	1065600	+	WP_015733166.1	WP_015733166.1		selenouridine synthase SelU-like subunit		8513427	METVU_RS05315	657	218	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1065609	1066346	+						8513428	METVU_RS05320	738		old_locus_tag=Metvu_1089
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1065609	1066346	+	WP_015733167.1	WP_015733167.1		selenouridine synthase SelU-like subunit		8513428	METVU_RS05320	738	245	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1066408	1066758	-					pth2	8513429	METVU_RS05325	351		old_locus_tag=Metvu_1090
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1066408	1066758	-	WP_211204364.1	WP_211204364.1		aminoacyl-tRNA hydrolase	pth2	8513429	METVU_RS05325	351	116	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1066998	1068179	+					mfnA	8513430	METVU_RS05330	1182		old_locus_tag=Metvu_1091
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1066998	1068179	+	WP_015733169.1	WP_015733169.1		tyrosine decarboxylase MfnA	mfnA	8513430	METVU_RS05330	1182	393	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	1068374	1068559	+						8513431	METVU_RS05335	186		old_locus_tag=Metvu_1092
